card_id,corpus,traj_id,task,agent,model,reward,n_steps,t,w,kind,placeholder_frac,max_msg_repeat_frac,hint,max_sig_run,final_stall
d_tb2_cobol-modernization__z8rbv6p_77,tb2,cobol-modernization__z8rbv6p,cobol-modernization,deepagent-harbor,gpt-5.2-codex@openai,1,80,77,10,dense2,0.037,0.333,12.28,3,73
d_tb2_compile-compcert__3AjSGCy_9,tb2,compile-compcert__3AjSGCy,compile-compcert,codex,gpt-5-mini@openai,1,44,9,10,dense2,0.477,0.023,7.44,3,43
d_tb2_compile-compcert__3AjSGCy_13,tb2,compile-compcert__3AjSGCy,compile-compcert,codex,gpt-5-mini@openai,1,44,13,10,dense2,0.477,0.023,7.44,3,43
d_tb2_compile-compcert__3AjSGCy_17,tb2,compile-compcert__3AjSGCy,compile-compcert,codex,gpt-5-mini@openai,1,44,17,10,dense2,0.477,0.023,7.44,3,43
d_tb2_compile-compcert__3AjSGCy_19,tb2,compile-compcert__3AjSGCy,compile-compcert,codex,gpt-5-mini@openai,1,44,19,10,dense2,0.477,0.023,7.44,3,43
d_tb2_compile-compcert__3AjSGCy_21,tb2,compile-compcert__3AjSGCy,compile-compcert,codex,gpt-5-mini@openai,1,44,21,10,dense2,0.477,0.023,7.44,3,43
d_tb2_compile-compcert__3AjSGCy_23,tb2,compile-compcert__3AjSGCy,compile-compcert,codex,gpt-5-mini@openai,1,44,23,10,dense2,0.477,0.023,7.44,3,43
d_tb2_compile-compcert__3AjSGCy_25,tb2,compile-compcert__3AjSGCy,compile-compcert,codex,gpt-5-mini@openai,1,44,25,10,dense2,0.477,0.023,7.44,3,43
d_tb2_compile-compcert__3AjSGCy_27,tb2,compile-compcert__3AjSGCy,compile-compcert,codex,gpt-5-mini@openai,1,44,27,10,dense2,0.477,0.023,7.44,3,43
d_tb2_compile-compcert__3AjSGCy_31,tb2,compile-compcert__3AjSGCy,compile-compcert,codex,gpt-5-mini@openai,1,44,31,10,dense2,0.477,0.023,7.44,3,43
d_tb2_compile-compcert__3AjSGCy_33,tb2,compile-compcert__3AjSGCy,compile-compcert,codex,gpt-5-mini@openai,1,44,33,10,dense2,0.477,0.023,7.44,3,43
d_tb2_compile-compcert__3AjSGCy_35,tb2,compile-compcert__3AjSGCy,compile-compcert,codex,gpt-5-mini@openai,1,44,35,10,dense2,0.477,0.023,7.44,3,43
d_tb2_compile-compcert__3AjSGCy_37,tb2,compile-compcert__3AjSGCy,compile-compcert,codex,gpt-5-mini@openai,1,44,37,10,dense2,0.477,0.023,7.44,3,43
d_tb2_compile-compcert__3AjSGCy_39,tb2,compile-compcert__3AjSGCy,compile-compcert,codex,gpt-5-mini@openai,1,44,39,10,dense2,0.477,0.023,7.44,3,43
d_tb2_compile-compcert__3AjSGCy_43,tb2,compile-compcert__3AjSGCy,compile-compcert,codex,gpt-5-mini@openai,1,44,43,10,dense2,0.477,0.023,7.44,3,43
d_tb2_compile-compcert__ArM52Gs_9,tb2,compile-compcert__ArM52Gs,compile-compcert,codex,gpt-5@openai,1,51,9,10,dense2,0.412,0.02,4.07,6,5
d_tb2_compile-compcert__ArM52Gs_11,tb2,compile-compcert__ArM52Gs,compile-compcert,codex,gpt-5@openai,1,51,11,10,dense2,0.412,0.02,4.07,6,5
d_tb2_compile-compcert__ArM52Gs_13,tb2,compile-compcert__ArM52Gs,compile-compcert,codex,gpt-5@openai,1,51,13,10,dense2,0.412,0.02,4.07,6,5
d_tb2_compile-compcert__ArM52Gs_15,tb2,compile-compcert__ArM52Gs,compile-compcert,codex,gpt-5@openai,1,51,15,10,dense2,0.412,0.02,4.07,6,5
d_tb2_compile-compcert__ArM52Gs_17,tb2,compile-compcert__ArM52Gs,compile-compcert,codex,gpt-5@openai,1,51,17,10,dense2,0.412,0.02,4.07,6,5
d_tb2_compile-compcert__ArM52Gs_19,tb2,compile-compcert__ArM52Gs,compile-compcert,codex,gpt-5@openai,1,51,19,10,dense2,0.412,0.02,4.07,6,5
d_tb2_compile-compcert__ArM52Gs_21,tb2,compile-compcert__ArM52Gs,compile-compcert,codex,gpt-5@openai,1,51,21,10,dense2,0.412,0.02,4.07,6,5
d_tb2_compile-compcert__ArM52Gs_23,tb2,compile-compcert__ArM52Gs,compile-compcert,codex,gpt-5@openai,1,51,23,10,dense2,0.412,0.02,4.07,6,5
d_tb2_compile-compcert__ArM52Gs_25,tb2,compile-compcert__ArM52Gs,compile-compcert,codex,gpt-5@openai,1,51,25,10,dense2,0.412,0.02,4.07,6,5
d_tb2_compile-compcert__ArM52Gs_29,tb2,compile-compcert__ArM52Gs,compile-compcert,codex,gpt-5@openai,1,51,29,10,dense2,0.412,0.02,4.07,6,5
d_tb2_compile-compcert__ArM52Gs_33,tb2,compile-compcert__ArM52Gs,compile-compcert,codex,gpt-5@openai,1,51,33,10,dense2,0.412,0.02,4.07,6,5
d_tb2_compile-compcert__ArM52Gs_35,tb2,compile-compcert__ArM52Gs,compile-compcert,codex,gpt-5@openai,1,51,35,10,dense2,0.412,0.02,4.07,6,5
d_tb2_compile-compcert__ArM52Gs_39,tb2,compile-compcert__ArM52Gs,compile-compcert,codex,gpt-5@openai,1,51,39,10,dense2,0.412,0.02,4.07,6,5
d_tb2_compile-compcert__ArM52Gs_41,tb2,compile-compcert__ArM52Gs,compile-compcert,codex,gpt-5@openai,1,51,41,10,dense2,0.412,0.02,4.07,6,5
d_tb2_compile-compcert__ArM52Gs_45,tb2,compile-compcert__ArM52Gs,compile-compcert,codex,gpt-5@openai,1,51,45,10,dense2,0.412,0.02,4.07,6,5
d_tb2_compile-compcert__ArM52Gs_47,tb2,compile-compcert__ArM52Gs,compile-compcert,codex,gpt-5@openai,1,51,47,10,dense2,0.412,0.02,4.07,6,5
d_tb2_compile-compcert__PdkzfMV_9,tb2,compile-compcert__PdkzfMV,compile-compcert,codex,gpt-5-codex@openai,1,55,9,10,dense2,0.273,0.018,27.16,21,54
d_tb2_compile-compcert__PdkzfMV_11,tb2,compile-compcert__PdkzfMV,compile-compcert,codex,gpt-5-codex@openai,1,55,11,10,dense2,0.273,0.018,27.16,21,54
d_tb2_compile-compcert__PdkzfMV_13,tb2,compile-compcert__PdkzfMV,compile-compcert,codex,gpt-5-codex@openai,1,55,13,10,dense2,0.273,0.018,27.16,21,54
d_tb2_compile-compcert__PdkzfMV_15,tb2,compile-compcert__PdkzfMV,compile-compcert,codex,gpt-5-codex@openai,1,55,15,10,dense2,0.273,0.018,27.16,21,54
d_tb2_compile-compcert__PdkzfMV_17,tb2,compile-compcert__PdkzfMV,compile-compcert,codex,gpt-5-codex@openai,1,55,17,10,dense2,0.273,0.018,27.16,21,54
d_tb2_compile-compcert__PdkzfMV_21,tb2,compile-compcert__PdkzfMV,compile-compcert,codex,gpt-5-codex@openai,1,55,21,10,dense2,0.273,0.018,27.16,21,54
d_tb2_compile-compcert__PdkzfMV_23,tb2,compile-compcert__PdkzfMV,compile-compcert,codex,gpt-5-codex@openai,1,55,23,10,dense2,0.273,0.018,27.16,21,54
d_tb2_compile-compcert__PdkzfMV_25,tb2,compile-compcert__PdkzfMV,compile-compcert,codex,gpt-5-codex@openai,1,55,25,10,dense2,0.273,0.018,27.16,21,54
d_tb2_compile-compcert__PdkzfMV_27,tb2,compile-compcert__PdkzfMV,compile-compcert,codex,gpt-5-codex@openai,1,55,27,10,dense2,0.273,0.018,27.16,21,54
d_tb2_compile-compcert__PdkzfMV_31,tb2,compile-compcert__PdkzfMV,compile-compcert,codex,gpt-5-codex@openai,1,55,31,10,dense2,0.273,0.018,27.16,21,54
d_tb2_compile-compcert__PdkzfMV_33,tb2,compile-compcert__PdkzfMV,compile-compcert,codex,gpt-5-codex@openai,1,55,33,10,dense2,0.273,0.018,27.16,21,54
d_tb2_compile-compcert__PdkzfMV_37,tb2,compile-compcert__PdkzfMV,compile-compcert,codex,gpt-5-codex@openai,1,55,37,10,dense2,0.273,0.018,27.16,21,54
d_tb2_compile-compcert__PdkzfMV_39,tb2,compile-compcert__PdkzfMV,compile-compcert,codex,gpt-5-codex@openai,1,55,39,10,dense2,0.273,0.018,27.16,21,54
d_tb2_compile-compcert__PdkzfMV_41,tb2,compile-compcert__PdkzfMV,compile-compcert,codex,gpt-5-codex@openai,1,55,41,10,dense2,0.273,0.018,27.16,21,54
d_tb2_compile-compcert__PdkzfMV_43,tb2,compile-compcert__PdkzfMV,compile-compcert,codex,gpt-5-codex@openai,1,55,43,10,dense2,0.273,0.018,27.16,21,54
d_tb2_compile-compcert__PdkzfMV_45,tb2,compile-compcert__PdkzfMV,compile-compcert,codex,gpt-5-codex@openai,1,55,45,10,dense2,0.273,0.018,27.16,21,54
d_tb2_compile-compcert__PdkzfMV_47,tb2,compile-compcert__PdkzfMV,compile-compcert,codex,gpt-5-codex@openai,1,55,47,10,dense2,0.273,0.018,27.16,21,54
d_tb2_compile-compcert__PdkzfMV_49,tb2,compile-compcert__PdkzfMV,compile-compcert,codex,gpt-5-codex@openai,1,55,49,10,dense2,0.273,0.018,27.16,21,54
d_tb2_compile-compcert__PdkzfMV_51,tb2,compile-compcert__PdkzfMV,compile-compcert,codex,gpt-5-codex@openai,1,55,51,10,dense2,0.273,0.018,27.16,21,54
d_tb2_compile-compcert__pvBcxmV_9,tb2,compile-compcert__pvBcxmV,compile-compcert,terminus-2,moonshotai/Kimi-K2-Instruct-0905@together_ai,1,64,9,10,dense2,0.359,0.016,3.71,4,16
d_tb2_compile-compcert__pvBcxmV_11,tb2,compile-compcert__pvBcxmV,compile-compcert,terminus-2,moonshotai/Kimi-K2-Instruct-0905@together_ai,1,64,11,10,dense2,0.359,0.016,3.71,4,16
d_tb2_compile-compcert__pvBcxmV_13,tb2,compile-compcert__pvBcxmV,compile-compcert,terminus-2,moonshotai/Kimi-K2-Instruct-0905@together_ai,1,64,13,10,dense2,0.359,0.016,3.71,4,16
d_tb2_compile-compcert__pvBcxmV_15,tb2,compile-compcert__pvBcxmV,compile-compcert,terminus-2,moonshotai/Kimi-K2-Instruct-0905@together_ai,1,64,15,10,dense2,0.359,0.016,3.71,4,16
d_tb2_compile-compcert__pvBcxmV_17,tb2,compile-compcert__pvBcxmV,compile-compcert,terminus-2,moonshotai/Kimi-K2-Instruct-0905@together_ai,1,64,17,10,dense2,0.359,0.016,3.71,4,16
d_tb2_compile-compcert__pvBcxmV_19,tb2,compile-compcert__pvBcxmV,compile-compcert,terminus-2,moonshotai/Kimi-K2-Instruct-0905@together_ai,1,64,19,10,dense2,0.359,0.016,3.71,4,16
d_tb2_compile-compcert__pvBcxmV_23,tb2,compile-compcert__pvBcxmV,compile-compcert,terminus-2,moonshotai/Kimi-K2-Instruct-0905@together_ai,1,64,23,10,dense2,0.359,0.016,3.71,4,16
d_tb2_compile-compcert__pvBcxmV_25,tb2,compile-compcert__pvBcxmV,compile-compcert,terminus-2,moonshotai/Kimi-K2-Instruct-0905@together_ai,1,64,25,10,dense2,0.359,0.016,3.71,4,16
d_tb2_compile-compcert__pvBcxmV_27,tb2,compile-compcert__pvBcxmV,compile-compcert,terminus-2,moonshotai/Kimi-K2-Instruct-0905@together_ai,1,64,27,10,dense2,0.359,0.016,3.71,4,16
d_tb2_compile-compcert__pvBcxmV_29,tb2,compile-compcert__pvBcxmV,compile-compcert,terminus-2,moonshotai/Kimi-K2-Instruct-0905@together_ai,1,64,29,10,dense2,0.359,0.016,3.71,4,16
d_tb2_compile-compcert__pvBcxmV_31,tb2,compile-compcert__pvBcxmV,compile-compcert,terminus-2,moonshotai/Kimi-K2-Instruct-0905@together_ai,1,64,31,10,dense2,0.359,0.016,3.71,4,16
d_tb2_compile-compcert__pvBcxmV_39,tb2,compile-compcert__pvBcxmV,compile-compcert,terminus-2,moonshotai/Kimi-K2-Instruct-0905@together_ai,1,64,39,10,dense2,0.359,0.016,3.71,4,16
d_tb2_compile-compcert__pvBcxmV_41,tb2,compile-compcert__pvBcxmV,compile-compcert,terminus-2,moonshotai/Kimi-K2-Instruct-0905@together_ai,1,64,41,10,dense2,0.359,0.016,3.71,4,16
d_tb2_compile-compcert__pvBcxmV_43,tb2,compile-compcert__pvBcxmV,compile-compcert,terminus-2,moonshotai/Kimi-K2-Instruct-0905@together_ai,1,64,43,10,dense2,0.359,0.016,3.71,4,16
d_tb2_compile-compcert__pvBcxmV_45,tb2,compile-compcert__pvBcxmV,compile-compcert,terminus-2,moonshotai/Kimi-K2-Instruct-0905@together_ai,1,64,45,10,dense2,0.359,0.016,3.71,4,16
d_tb2_compile-compcert__pvBcxmV_47,tb2,compile-compcert__pvBcxmV,compile-compcert,terminus-2,moonshotai/Kimi-K2-Instruct-0905@together_ai,1,64,47,10,dense2,0.359,0.016,3.71,4,16
d_tb2_compile-compcert__pvBcxmV_51,tb2,compile-compcert__pvBcxmV,compile-compcert,terminus-2,moonshotai/Kimi-K2-Instruct-0905@together_ai,1,64,51,10,dense2,0.359,0.016,3.71,4,16
d_tb2_compile-compcert__pvBcxmV_53,tb2,compile-compcert__pvBcxmV,compile-compcert,terminus-2,moonshotai/Kimi-K2-Instruct-0905@together_ai,1,64,53,10,dense2,0.359,0.016,3.71,4,16
d_tb2_compile-compcert__pvBcxmV_55,tb2,compile-compcert__pvBcxmV,compile-compcert,terminus-2,moonshotai/Kimi-K2-Instruct-0905@together_ai,1,64,55,10,dense2,0.359,0.016,3.71,4,16
d_tb2_compile-compcert__pvBcxmV_59,tb2,compile-compcert__pvBcxmV,compile-compcert,terminus-2,moonshotai/Kimi-K2-Instruct-0905@together_ai,1,64,59,10,dense2,0.359,0.016,3.71,4,16
d_tb2_compile-compcert__pvBcxmV_61,tb2,compile-compcert__pvBcxmV,compile-compcert,terminus-2,moonshotai/Kimi-K2-Instruct-0905@together_ai,1,64,61,10,dense2,0.359,0.016,3.71,4,16
d_tb2_crack-7z-hash__M36nRdr_11,tb2,crack-7z-hash__M36nRdr,crack-7z-hash,mini-swe-agent,claude-haiku-4-5-20251001@anthropic,0,85,11,10,dense2,0.165,0.012,0.74,2,4
d_tb2_crack-7z-hash__M36nRdr_15,tb2,crack-7z-hash__M36nRdr,crack-7z-hash,mini-swe-agent,claude-haiku-4-5-20251001@anthropic,0,85,15,10,dense2,0.165,0.012,0.74,2,4
d_tb2_crack-7z-hash__M36nRdr_17,tb2,crack-7z-hash__M36nRdr,crack-7z-hash,mini-swe-agent,claude-haiku-4-5-20251001@anthropic,0,85,17,10,dense2,0.165,0.012,0.74,2,4
d_tb2_crack-7z-hash__M36nRdr_21,tb2,crack-7z-hash__M36nRdr,crack-7z-hash,mini-swe-agent,claude-haiku-4-5-20251001@anthropic,0,85,21,10,dense2,0.165,0.012,0.74,2,4
d_tb2_crack-7z-hash__M36nRdr_23,tb2,crack-7z-hash__M36nRdr,crack-7z-hash,mini-swe-agent,claude-haiku-4-5-20251001@anthropic,0,85,23,10,dense2,0.165,0.012,0.74,2,4
d_tb2_crack-7z-hash__M36nRdr_27,tb2,crack-7z-hash__M36nRdr,crack-7z-hash,mini-swe-agent,claude-haiku-4-5-20251001@anthropic,0,85,27,10,dense2,0.165,0.012,0.74,2,4
d_tb2_crack-7z-hash__M36nRdr_31,tb2,crack-7z-hash__M36nRdr,crack-7z-hash,mini-swe-agent,claude-haiku-4-5-20251001@anthropic,0,85,31,10,dense2,0.165,0.012,0.74,2,4
d_tb2_crack-7z-hash__M36nRdr_33,tb2,crack-7z-hash__M36nRdr,crack-7z-hash,mini-swe-agent,claude-haiku-4-5-20251001@anthropic,0,85,33,10,dense2,0.165,0.012,0.74,2,4
d_tb2_crack-7z-hash__M36nRdr_37,tb2,crack-7z-hash__M36nRdr,crack-7z-hash,mini-swe-agent,claude-haiku-4-5-20251001@anthropic,0,85,37,10,dense2,0.165,0.012,0.74,2,4
d_tb2_crack-7z-hash__M36nRdr_43,tb2,crack-7z-hash__M36nRdr,crack-7z-hash,mini-swe-agent,claude-haiku-4-5-20251001@anthropic,0,85,43,10,dense2,0.165,0.012,0.74,2,4
d_tb2_crack-7z-hash__M36nRdr_47,tb2,crack-7z-hash__M36nRdr,crack-7z-hash,mini-swe-agent,claude-haiku-4-5-20251001@anthropic,0,85,47,10,dense2,0.165,0.012,0.74,2,4
d_tb2_crack-7z-hash__M36nRdr_49,tb2,crack-7z-hash__M36nRdr,crack-7z-hash,mini-swe-agent,claude-haiku-4-5-20251001@anthropic,0,85,49,10,dense2,0.165,0.012,0.74,2,4
d_tb2_crack-7z-hash__M36nRdr_53,tb2,crack-7z-hash__M36nRdr,crack-7z-hash,mini-swe-agent,claude-haiku-4-5-20251001@anthropic,0,85,53,10,dense2,0.165,0.012,0.74,2,4
d_tb2_crack-7z-hash__M36nRdr_55,tb2,crack-7z-hash__M36nRdr,crack-7z-hash,mini-swe-agent,claude-haiku-4-5-20251001@anthropic,0,85,55,10,dense2,0.165,0.012,0.74,2,4
d_tb2_crack-7z-hash__M36nRdr_59,tb2,crack-7z-hash__M36nRdr,crack-7z-hash,mini-swe-agent,claude-haiku-4-5-20251001@anthropic,0,85,59,10,dense2,0.165,0.012,0.74,2,4
d_tb2_crack-7z-hash__M36nRdr_61,tb2,crack-7z-hash__M36nRdr,crack-7z-hash,mini-swe-agent,claude-haiku-4-5-20251001@anthropic,0,85,61,10,dense2,0.165,0.012,0.74,2,4
d_tb2_crack-7z-hash__M36nRdr_65,tb2,crack-7z-hash__M36nRdr,crack-7z-hash,mini-swe-agent,claude-haiku-4-5-20251001@anthropic,0,85,65,10,dense2,0.165,0.012,0.74,2,4
d_tb2_crack-7z-hash__M36nRdr_69,tb2,crack-7z-hash__M36nRdr,crack-7z-hash,mini-swe-agent,claude-haiku-4-5-20251001@anthropic,0,85,69,10,dense2,0.165,0.012,0.74,2,4
d_tb2_crack-7z-hash__M36nRdr_71,tb2,crack-7z-hash__M36nRdr,crack-7z-hash,mini-swe-agent,claude-haiku-4-5-20251001@anthropic,0,85,71,10,dense2,0.165,0.012,0.74,2,4
d_tb2_crack-7z-hash__M36nRdr_75,tb2,crack-7z-hash__M36nRdr,crack-7z-hash,mini-swe-agent,claude-haiku-4-5-20251001@anthropic,0,85,75,10,dense2,0.165,0.012,0.74,2,4
d_tb2_crack-7z-hash__M36nRdr_77,tb2,crack-7z-hash__M36nRdr,crack-7z-hash,mini-swe-agent,claude-haiku-4-5-20251001@anthropic,0,85,77,10,dense2,0.165,0.012,0.74,2,4
d_tb2_crack-7z-hash__M36nRdr_81,tb2,crack-7z-hash__M36nRdr,crack-7z-hash,mini-swe-agent,claude-haiku-4-5-20251001@anthropic,0,85,81,10,dense2,0.165,0.012,0.74,2,4
d_tb2_crack-7z-hash__Mp364LH_37,tb2,crack-7z-hash__Mp364LH,crack-7z-hash,mini-swe-agent,gemini-2.5-flash@gemini,0,353,37,10,dense2,0.037,0.278,215.18,187,187
d_tb2_crack-7z-hash__Mp364LH_51,tb2,crack-7z-hash__Mp364LH,crack-7z-hash,mini-swe-agent,gemini-2.5-flash@gemini,0,353,51,10,dense2,0.037,0.278,215.18,187,187
d_tb2_crack-7z-hash__Mp364LH_65,tb2,crack-7z-hash__Mp364LH,crack-7z-hash,mini-swe-agent,gemini-2.5-flash@gemini,0,353,65,10,dense2,0.037,0.278,215.18,187,187
d_tb2_crack-7z-hash__Mp364LH_79,tb2,crack-7z-hash__Mp364LH,crack-7z-hash,mini-swe-agent,gemini-2.5-flash@gemini,0,353,79,10,dense2,0.037,0.278,215.18,187,187
d_tb2_crack-7z-hash__Mp364LH_95,tb2,crack-7z-hash__Mp364LH,crack-7z-hash,mini-swe-agent,gemini-2.5-flash@gemini,0,353,95,10,dense2,0.037,0.278,215.18,187,187
d_tb2_crack-7z-hash__Mp364LH_109,tb2,crack-7z-hash__Mp364LH,crack-7z-hash,mini-swe-agent,gemini-2.5-flash@gemini,0,353,109,10,dense2,0.037,0.278,215.18,187,187
d_tb2_crack-7z-hash__Mp364LH_123,tb2,crack-7z-hash__Mp364LH,crack-7z-hash,mini-swe-agent,gemini-2.5-flash@gemini,0,353,123,10,dense2,0.037,0.278,215.18,187,187
d_tb2_crack-7z-hash__Mp364LH_137,tb2,crack-7z-hash__Mp364LH,crack-7z-hash,mini-swe-agent,gemini-2.5-flash@gemini,0,353,137,10,dense2,0.037,0.278,215.18,187,187
d_tb2_crack-7z-hash__Mp364LH_151,tb2,crack-7z-hash__Mp364LH,crack-7z-hash,mini-swe-agent,gemini-2.5-flash@gemini,0,353,151,10,dense2,0.037,0.278,215.18,187,187
d_tb2_crack-7z-hash__Mp364LH_165,tb2,crack-7z-hash__Mp364LH,crack-7z-hash,mini-swe-agent,gemini-2.5-flash@gemini,0,353,165,10,dense2,0.037,0.278,215.18,187,187
d_tb2_crack-7z-hash__Mp364LH_181,tb2,crack-7z-hash__Mp364LH,crack-7z-hash,mini-swe-agent,gemini-2.5-flash@gemini,0,353,181,10,dense2,0.037,0.278,215.18,187,187
d_tb2_crack-7z-hash__Mp364LH_195,tb2,crack-7z-hash__Mp364LH,crack-7z-hash,mini-swe-agent,gemini-2.5-flash@gemini,0,353,195,10,dense2,0.037,0.278,215.18,187,187
d_tb2_crack-7z-hash__Mp364LH_209,tb2,crack-7z-hash__Mp364LH,crack-7z-hash,mini-swe-agent,gemini-2.5-flash@gemini,0,353,209,10,dense2,0.037,0.278,215.18,187,187
d_tb2_crack-7z-hash__Mp364LH_223,tb2,crack-7z-hash__Mp364LH,crack-7z-hash,mini-swe-agent,gemini-2.5-flash@gemini,0,353,223,10,dense2,0.037,0.278,215.18,187,187
d_tb2_crack-7z-hash__Mp364LH_237,tb2,crack-7z-hash__Mp364LH,crack-7z-hash,mini-swe-agent,gemini-2.5-flash@gemini,0,353,237,10,dense2,0.037,0.278,215.18,187,187
d_tb2_crack-7z-hash__Mp364LH_251,tb2,crack-7z-hash__Mp364LH,crack-7z-hash,mini-swe-agent,gemini-2.5-flash@gemini,0,353,251,10,dense2,0.037,0.278,215.18,187,187
d_tb2_crack-7z-hash__Mp364LH_267,tb2,crack-7z-hash__Mp364LH,crack-7z-hash,mini-swe-agent,gemini-2.5-flash@gemini,0,353,267,10,dense2,0.037,0.278,215.18,187,187
d_tb2_crack-7z-hash__Mp364LH_281,tb2,crack-7z-hash__Mp364LH,crack-7z-hash,mini-swe-agent,gemini-2.5-flash@gemini,0,353,281,10,dense2,0.037,0.278,215.18,187,187
d_tb2_crack-7z-hash__Mp364LH_295,tb2,crack-7z-hash__Mp364LH,crack-7z-hash,mini-swe-agent,gemini-2.5-flash@gemini,0,353,295,10,dense2,0.037,0.278,215.18,187,187
d_tb2_crack-7z-hash__Mp364LH_309,tb2,crack-7z-hash__Mp364LH,crack-7z-hash,mini-swe-agent,gemini-2.5-flash@gemini,0,353,309,10,dense2,0.037,0.278,215.18,187,187
d_tb2_crack-7z-hash__Mp364LH_323,tb2,crack-7z-hash__Mp364LH,crack-7z-hash,mini-swe-agent,gemini-2.5-flash@gemini,0,353,323,10,dense2,0.037,0.278,215.18,187,187
d_tb2_crack-7z-hash__Mp364LH_337,tb2,crack-7z-hash__Mp364LH,crack-7z-hash,mini-swe-agent,gemini-2.5-flash@gemini,0,353,337,10,dense2,0.037,0.278,215.18,187,187
d_tb2_crack-7z-hash__X4cK7Hr_9,tb2,crack-7z-hash__X4cK7Hr,crack-7z-hash,mini-swe-agent,gemini-2.5-flash@gemini,0,243,9,10,dense2,0.029,0.116,224.87,195,197
d_tb2_crack-7z-hash__X4cK7Hr_17,tb2,crack-7z-hash__X4cK7Hr,crack-7z-hash,mini-swe-agent,gemini-2.5-flash@gemini,0,243,17,10,dense2,0.029,0.116,224.87,195,197
d_tb2_crack-7z-hash__X4cK7Hr_27,tb2,crack-7z-hash__X4cK7Hr,crack-7z-hash,mini-swe-agent,gemini-2.5-flash@gemini,0,243,27,10,dense2,0.029,0.116,224.87,195,197
d_tb2_crack-7z-hash__X4cK7Hr_47,tb2,crack-7z-hash__X4cK7Hr,crack-7z-hash,mini-swe-agent,gemini-2.5-flash@gemini,0,243,47,10,dense2,0.029,0.116,224.87,195,197
d_tb2_crack-7z-hash__X4cK7Hr_67,tb2,crack-7z-hash__X4cK7Hr,crack-7z-hash,mini-swe-agent,gemini-2.5-flash@gemini,0,243,67,10,dense2,0.029,0.116,224.87,195,197
d_tb2_crack-7z-hash__X4cK7Hr_77,tb2,crack-7z-hash__X4cK7Hr,crack-7z-hash,mini-swe-agent,gemini-2.5-flash@gemini,0,243,77,10,dense2,0.029,0.116,224.87,195,197
d_tb2_crack-7z-hash__X4cK7Hr_87,tb2,crack-7z-hash__X4cK7Hr,crack-7z-hash,mini-swe-agent,gemini-2.5-flash@gemini,0,243,87,10,dense2,0.029,0.116,224.87,195,197
d_tb2_crack-7z-hash__X4cK7Hr_95,tb2,crack-7z-hash__X4cK7Hr,crack-7z-hash,mini-swe-agent,gemini-2.5-flash@gemini,0,243,95,10,dense2,0.029,0.116,224.87,195,197
d_tb2_crack-7z-hash__X4cK7Hr_105,tb2,crack-7z-hash__X4cK7Hr,crack-7z-hash,mini-swe-agent,gemini-2.5-flash@gemini,0,243,105,10,dense2,0.029,0.116,224.87,195,197
d_tb2_crack-7z-hash__X4cK7Hr_115,tb2,crack-7z-hash__X4cK7Hr,crack-7z-hash,mini-swe-agent,gemini-2.5-flash@gemini,0,243,115,10,dense2,0.029,0.116,224.87,195,197
d_tb2_crack-7z-hash__X4cK7Hr_125,tb2,crack-7z-hash__X4cK7Hr,crack-7z-hash,mini-swe-agent,gemini-2.5-flash@gemini,0,243,125,10,dense2,0.029,0.116,224.87,195,197
d_tb2_crack-7z-hash__X4cK7Hr_135,tb2,crack-7z-hash__X4cK7Hr,crack-7z-hash,mini-swe-agent,gemini-2.5-flash@gemini,0,243,135,10,dense2,0.029,0.116,224.87,195,197
d_tb2_crack-7z-hash__X4cK7Hr_145,tb2,crack-7z-hash__X4cK7Hr,crack-7z-hash,mini-swe-agent,gemini-2.5-flash@gemini,0,243,145,10,dense2,0.029,0.116,224.87,195,197
d_tb2_crack-7z-hash__X4cK7Hr_155,tb2,crack-7z-hash__X4cK7Hr,crack-7z-hash,mini-swe-agent,gemini-2.5-flash@gemini,0,243,155,10,dense2,0.029,0.116,224.87,195,197
d_tb2_crack-7z-hash__X4cK7Hr_165,tb2,crack-7z-hash__X4cK7Hr,crack-7z-hash,mini-swe-agent,gemini-2.5-flash@gemini,0,243,165,10,dense2,0.029,0.116,224.87,195,197
d_tb2_crack-7z-hash__X4cK7Hr_173,tb2,crack-7z-hash__X4cK7Hr,crack-7z-hash,mini-swe-agent,gemini-2.5-flash@gemini,0,243,173,10,dense2,0.029,0.116,224.87,195,197
d_tb2_crack-7z-hash__X4cK7Hr_183,tb2,crack-7z-hash__X4cK7Hr,crack-7z-hash,mini-swe-agent,gemini-2.5-flash@gemini,0,243,183,10,dense2,0.029,0.116,224.87,195,197
d_tb2_crack-7z-hash__X4cK7Hr_193,tb2,crack-7z-hash__X4cK7Hr,crack-7z-hash,mini-swe-agent,gemini-2.5-flash@gemini,0,243,193,10,dense2,0.029,0.116,224.87,195,197
d_tb2_crack-7z-hash__X4cK7Hr_203,tb2,crack-7z-hash__X4cK7Hr,crack-7z-hash,mini-swe-agent,gemini-2.5-flash@gemini,0,243,203,10,dense2,0.029,0.116,224.87,195,197
d_tb2_crack-7z-hash__X4cK7Hr_213,tb2,crack-7z-hash__X4cK7Hr,crack-7z-hash,mini-swe-agent,gemini-2.5-flash@gemini,0,243,213,10,dense2,0.029,0.116,224.87,195,197
d_tb2_crack-7z-hash__X4cK7Hr_223,tb2,crack-7z-hash__X4cK7Hr,crack-7z-hash,mini-swe-agent,gemini-2.5-flash@gemini,0,243,223,10,dense2,0.029,0.116,224.87,195,197
